time,total_queue_length,waiting_for_seat_count,occupied_seats,finished_students,seat_utilization
4411,0,0,14,359,0.1400
4412,0,0,14,359,0.1400
4413,0,0,14,359,0.1400
4414,0,0,14,359,0.1400
4415,0,0,14,359,0.1400
4416,0,0,13,360,0.1300
4417,0,0,13,360,0.1300
4418,0,0,13,360,0.1300
4419,0,0,13,360,0.1300
4420,0,0,13,360,0.1300
4421,0,0,13,360,0.1300
4422,0,0,13,360,0.1300
4423,0,0,13,360,0.1300
4424,0,0,13,360,0.1300
4425,0,0,13,360,0.1300
4426,0,0,13,360,0.1300
4427,0,0,13,360,0.1300
4428,0,0,13,360,0.1300
4429,0,0,13,360,0.1300
4430,0,0,13,360,0.1300
4431,0,0,13,360,0.1300
4432,0,0,13,360,0.1300
4433,0,0,13,360,0.1300
4434,0,0,13,360,0.1300
4435,0,0,12,361,0.1200
4436,0,0,12,361,0.1200
4437,0,0,12,361,0.1200
4438,0,0,12,361,0.1200
4439,0,0,12,361,0.1200
4440,0,0,12,361,0.1200
4441,0,0,12,361,0.1200
4442,0,0,12,361,0.1200
4443,0,0,12,361,0.1200
4444,0,0,12,361,0.1200
4445,0,0,12,361,0.1200
4446,0,0,12,361,0.1200
4447,0,0,12,361,0.1200
4448,0,0,12,361,0.1200
4449,0,0,12,361,0.1200
4450,0,0,12,361,0.1200
4451,0,0,12,361,0.1200
4452,0,0,12,361,0.1200
4453,0,0,12,361,0.1200
4454,0,0,12,361,0.1200
4455,0,0,12,361,0.1200
4456,0,0,12,361,0.1200
4457,0,0,11,362,0.1100
4458,0,0,11,362,0.1100
4459,0,0,11,362,0.1100
4460,0,0,11,362,0.1100
4461,0,0,11,362,0.1100
4462,0,0,11,362,0.1100
4463,0,0,10,363,0.1000
4464,0,0,10,363,0.1000
4465,0,0,10,363,0.1000
4466,0,0,10,363,0.1000
4467,0,0,10,363,0.1000
4468,0,0,10,363,0.1000
4469,0,0,10,363,0.1000
4470,0,0,10,363,0.1000
4471,0,0,10,363,0.1000
4472,0,0,10,363,0.1000
4473,0,0,9,364,0.0900
4474,0,0,9,364,0.0900
4475,0,0,9,364,0.0900
4476,0,0,9,364,0.0900
4477,0,0,9,364,0.0900
4478,0,0,8,365,0.0800
4479,0,0,8,365,0.0800
4480,0,0,8,365,0.0800
4481,0,0,8,365,0.0800
4482,0,0,8,365,0.0800
4483,0,0,8,365,0.0800
4484,0,0,8,365,0.0800
4485,0,0,8,365,0.0800
4486,0,0,8,365,0.0800
4487,0,0,8,365,0.0800
4488,0,0,8,365,0.0800
4489,0,0,8,365,0.0800
4490,0,0,8,365,0.0800
4491,0,0,8,365,0.0800
4492,0,0,8,365,0.0800
4493,0,0,8,365,0.0800
4494,0,0,8,365,0.0800
4495,0,0,8,365,0.0800
4496,0,0,8,365,0.0800
4497,0,0,8,365,0.0800
4498,0,0,8,365,0.0800
4499,0,0,8,365,0.0800
4500,0,0,8,365,0.0800
4501,0,0,8,365,0.0800
4502,0,0,8,365,0.0800
4503,0,0,8,365,0.0800
4504,0,0,8,365,0.0800
4505,0,0,8,365,0.0800
4506,0,0,8,365,0.0800
4507,0,0,8,365,0.0800
4508,0,0,8,365,0.0800
4509,0,0,8,365,0.0800
4510,0,0,8,365,0.0800
4511,0,0,8,365,0.0800
4512,0,0,8,365,0.0800
4513,0,0,8,365,0.0800
4514,0,0,8,365,0.0800
4515,0,0,8,365,0.0800
4516,0,0,7,366,0.0700
4517,0,0,7,366,0.0700
4518,0,0,7,366,0.0700
4519,0,0,7,366,0.0700
4520,0,0,7,366,0.0700
4521,0,0,7,366,0.0700
4522,0,0,7,366,0.0700
4523,0,0,7,366,0.0700
4524,0,0,7,366,0.0700
4525,0,0,7,366,0.0700
4526,0,0,7,366,0.0700
4527,0,0,7,366,0.0700
4528,0,0,7,366,0.0700
4529,0,0,7,366,0.0700
4530,0,0,7,366,0.0700
4531,0,0,7,366,0.0700
4532,0,0,7,366,0.0700
4533,0,0,7,366,0.0700
4534,0,0,7,366,0.0700
4535,0,0,7,366,0.0700
4536,0,0,7,366,0.0700
4537,0,0,7,366,0.0700
4538,0,0,7,366,0.0700
4539,0,0,7,366,0.0700
4540,0,0,7,366,0.0700
4541,0,0,7,366,0.0700
4542,0,0,7,366,0.0700
4543,0,0,7,366,0.0700
4544,0,0,7,366,0.0700
4545,0,0,7,366,0.0700
4546,0,0,7,366,0.0700
4547,0,0,7,366,0.0700
4548,0,0,7,366,0.0700
4549,0,0,7,366,0.0700
4550,0,0,7,366,0.0700
4551,0,0,7,366,0.0700
4552,0,0,7,366,0.0700
4553,0,0,7,366,0.0700
4554,0,0,7,366,0.0700
4555,0,0,7,366,0.0700
4556,0,0,7,366,0.0700
4557,0,0,7,366,0.0700
4558,0,0,7,366,0.0700
4559,0,0,7,366,0.0700
4560,0,0,6,367,0.0600
4561,0,0,6,367,0.0600
4562,0,0,6,367,0.0600
4563,0,0,6,367,0.0600
4564,0,0,6,367,0.0600
4565,0,0,6,367,0.0600
4566,0,0,6,367,0.0600
4567,0,0,6,367,0.0600
4568,0,0,6,367,0.0600
4569,0,0,6,367,0.0600
4570,0,0,6,367,0.0600
4571,0,0,6,367,0.0600
4572,0,0,6,367,0.0600
4573,0,0,6,367,0.0600
4574,0,0,6,367,0.0600
4575,0,0,6,367,0.0600
4576,0,0,6,367,0.0600
4577,0,0,6,367,0.0600
4578,0,0,6,367,0.0600
4579,0,0,6,367,0.0600
4580,0,0,6,367,0.0600
4581,0,0,6,367,0.0600
4582,0,0,6,367,0.0600
4583,0,0,6,367,0.0600
4584,0,0,6,367,0.0600
4585,0,0,6,367,0.0600
4586,0,0,6,367,0.0600
4587,0,0,6,367,0.0600
4588,0,0,6,367,0.0600
4589,0,0,6,367,0.0600
4590,0,0,6,367,0.0600
4591,0,0,6,367,0.0600
4592,0,0,6,367,0.0600
4593,0,0,6,367,0.0600
4594,0,0,6,367,0.0600
4595,0,0,6,367,0.0600
4596,0,0,6,367,0.0600
4597,0,0,6,367,0.0600
4598,0,0,6,367,0.0600
4599,0,0,6,367,0.0600
4600,0,0,6,367,0.0600
4601,0,0,6,367,0.0600
4602,0,0,5,368,0.0500
4603,0,0,5,368,0.0500
4604,0,0,5,368,0.0500
4605,0,0,5,368,0.0500
4606,0,0,5,368,0.0500
4607,0,0,5,368,0.0500
4608,0,0,5,368,0.0500
4609,0,0,4,369,0.0400
4610,0,0,4,369,0.0400
4611,0,0,4,369,0.0400
4612,0,0,4,369,0.0400
4613,0,0,4,369,0.0400
4614,0,0,4,369,0.0400
4615,0,0,4,369,0.0400
4616,0,0,4,369,0.0400
4617,0,0,4,369,0.0400
4618,0,0,4,369,0.0400
4619,0,0,4,369,0.0400
4620,0,0,4,369,0.0400
4621,0,0,4,369,0.0400
4622,0,0,4,369,0.0400
4623,0,0,4,369,0.0400
4624,0,0,4,369,0.0400
4625,0,0,3,370,0.0300
4626,0,0,3,370,0.0300
4627,0,0,3,370,0.0300
4628,0,0,3,370,0.0300
4629,0,0,3,370,0.0300
4630,0,0,3,370,0.0300
4631,0,0,3,370,0.0300
4632,0,0,3,370,0.0300
4633,0,0,3,370,0.0300
4634,0,0,3,370,0.0300
4635,0,0,3,370,0.0300
4636,0,0,3,370,0.0300
4637,0,0,3,370,0.0300
4638,0,0,3,370,0.0300
4639,0,0,3,370,0.0300
4640,0,0,3,370,0.0300
4641,0,0,3,370,0.0300
4642,0,0,3,370,0.0300
4643,0,0,3,370,0.0300
4644,0,0,3,370,0.0300
4645,0,0,3,370,0.0300
4646,0,0,3,370,0.0300
4647,0,0,3,370,0.0300
4648,0,0,3,370,0.0300
4649,0,0,3,370,0.0300
4650,0,0,3,370,0.0300
4651,0,0,3,370,0.0300
4652,0,0,3,370,0.0300
4653,0,0,3,370,0.0300
4654,0,0,3,370,0.0300
4655,0,0,3,370,0.0300
4656,0,0,3,370,0.0300
4657,0,0,3,370,0.0300
4658,0,0,3,370,0.0300
4659,0,0,3,370,0.0300
4660,0,0,3,370,0.0300
4661,0,0,3,370,0.0300
4662,0,0,3,370,0.0300
4663,0,0,3,370,0.0300
4664,0,0,3,370,0.0300
4665,0,0,3,370,0.0300
4666,0,0,3,370,0.0300
4667,0,0,3,370,0.0300
4668,0,0,3,370,0.0300
4669,0,0,3,370,0.0300
4670,0,0,3,370,0.0300
4671,0,0,3,370,0.0300
4672,0,0,3,370,0.0300
4673,0,0,3,370,0.0300
4674,0,0,3,370,0.0300
4675,0,0,3,370,0.0300
4676,0,0,3,370,0.0300
4677,0,0,3,370,0.0300
4678,0,0,3,370,0.0300
4679,0,0,3,370,0.0300
4680,0,0,3,370,0.0300
4681,0,0,3,370,0.0300
4682,0,0,3,370,0.0300
4683,0,0,3,370,0.0300
4684,0,0,3,370,0.0300
4685,0,0,3,370,0.0300
4686,0,0,3,370,0.0300
4687,0,0,3,370,0.0300
4688,0,0,3,370,0.0300
4689,0,0,3,370,0.0300
4690,0,0,3,370,0.0300
4691,0,0,3,370,0.0300
4692,0,0,3,370,0.0300
4693,0,0,3,370,0.0300
4694,0,0,3,370,0.0300
4695,0,0,3,370,0.0300
4696,0,0,3,370,0.0300
4697,0,0,3,370,0.0300
4698,0,0,3,370,0.0300
4699,0,0,3,370,0.0300
4700,0,0,3,370,0.0300
4701,0,0,3,370,0.0300
4702,0,0,3,370,0.0300
4703,0,0,3,370,0.0300
4704,0,0,3,370,0.0300
4705,0,0,3,370,0.0300
4706,0,0,3,370,0.0300
4707,0,0,3,370,0.0300
4708,0,0,3,370,0.0300
4709,0,0,3,370,0.0300
4710,0,0,3,370,0.0300
4711,0,0,2,371,0.0200
4712,0,0,2,371,0.0200
4713,0,0,2,371,0.0200
4714,0,0,2,371,0.0200
4715,0,0,2,371,0.0200
4716,0,0,2,371,0.0200
4717,0,0,2,371,0.0200
4718,0,0,2,371,0.0200
4719,0,0,2,371,0.0200
4720,0,0,2,371,0.0200
4721,0,0,2,371,0.0200
4722,0,0,2,371,0.0200
4723,0,0,2,371,0.0200
4724,0,0,2,371,0.0200
4725,0,0,2,371,0.0200
4726,0,0,2,371,0.0200
4727,0,0,2,371,0.0200
4728,0,0,2,371,0.0200
4729,0,0,2,371,0.0200
4730,0,0,2,371,0.0200
4731,0,0,2,371,0.0200
4732,0,0,2,371,0.0200
4733,0,0,2,371,0.0200
4734,0,0,2,371,0.0200
4735,0,0,2,371,0.0200
4736,0,0,2,371,0.0200
4737,0,0,2,371,0.0200
4738,0,0,2,371,0.0200
4739,0,0,2,371,0.0200
4740,0,0,2,371,0.0200
4741,0,0,2,371,0.0200
4742,0,0,2,371,0.0200
4743,0,0,2,371,0.0200
4744,0,0,2,371,0.0200
4745,0,0,2,371,0.0200
4746,0,0,2,371,0.0200
4747,0,0,2,371,0.0200
4748,0,0,2,371,0.0200
4749,0,0,2,371,0.0200
4750,0,0,2,371,0.0200
4751,0,0,2,371,0.0200
4752,0,0,2,371,0.0200
4753,0,0,2,371,0.0200
4754,0,0,2,371,0.0200
4755,0,0,2,371,0.0200
4756,0,0,2,371,0.0200
4757,0,0,2,371,0.0200
4758,0,0,2,371,0.0200
4759,0,0,2,371,0.0200
4760,0,0,2,371,0.0200
4761,0,0,2,371,0.0200
4762,0,0,2,371,0.0200
4763,0,0,2,371,0.0200
4764,0,0,2,371,0.0200
4765,0,0,2,371,0.0200
4766,0,0,2,371,0.0200
4767,0,0,2,371,0.0200
4768,0,0,2,371,0.0200
4769,0,0,2,371,0.0200
4770,0,0,2,371,0.0200
4771,0,0,2,371,0.0200
4772,0,0,2,371,0.0200
4773,0,0,2,371,0.0200
4774,0,0,2,371,0.0200
4775,0,0,2,371,0.0200
4776,0,0,2,371,0.0200
4777,0,0,2,371,0.0200
4778,0,0,2,371,0.0200
4779,0,0,2,371,0.0200
4780,0,0,2,371,0.0200
4781,0,0,2,371,0.0200
4782,0,0,2,371,0.0200
4783,0,0,2,371,0.0200
4784,0,0,2,371,0.0200
4785,0,0,2,371,0.0200
4786,0,0,2,371,0.0200
4787,0,0,2,371,0.0200
4788,0,0,2,371,0.0200
4789,0,0,2,371,0.0200
4790,0,0,2,371,0.0200
4791,0,0,2,371,0.0200
4792,0,0,2,371,0.0200
4793,0,0,2,371,0.0200
4794,0,0,2,371,0.0200
4795,0,0,2,371,0.0200
4796,0,0,2,371,0.0200
4797,0,0,2,371,0.0200
4798,0,0,2,371,0.0200
4799,0,0,2,371,0.0200
4800,0,0,2,371,0.0200
4801,0,0,2,371,0.0200
4802,0,0,2,371,0.0200
4803,0,0,2,371,0.0200
4804,0,0,2,371,0.0200
4805,0,0,2,371,0.0200
4806,0,0,2,371,0.0200
4807,0,0,2,371,0.0200
4808,0,0,2,371,0.0200
4809,0,0,2,371,0.0200
4810,0,0,2,371,0.0200
4811,0,0,2,371,0.0200
4812,0,0,2,371,0.0200
4813,0,0,2,371,0.0200
4814,0,0,2,371,0.0200
4815,0,0,2,371,0.0200
4816,0,0,2,371,0.0200
4817,0,0,2,371,0.0200
4818,0,0,2,371,0.0200
4819,0,0,2,371,0.0200
4820,0,0,2,371,0.0200
4821,0,0,2,371,0.0200
4822,0,0,1,372,0.0100
4823,0,0,1,372,0.0100
4824,0,0,1,372,0.0100
4825,0,0,1,372,0.0100
4826,0,0,1,372,0.0100
4827,0,0,1,372,0.0100
4828,0,0,1,372,0.0100
4829,0,0,1,372,0.0100
4830,0,0,1,372,0.0100
4831,0,0,1,372,0.0100
4832,0,0,1,372,0.0100
4833,0,0,1,372,0.0100
4834,0,0,1,372,0.0100
4835,0,0,1,372,0.0100
4836,0,0,1,372,0.0100
4837,0,0,1,372,0.0100
4838,0,0,0,373,0.0000
